user_id,orders_30d,avg_order_value,last_order_date,segment,segment_month
U011022,2,884.6400000000001,2024-02-09,casual,2024-01-01
U011030,4,790.3050000000001,2024-02-17,regular,2024-01-01
U011050,1,577.34,2024-02-18,casual,2024-01-01
U011051,4,630.155,2024-02-29,regular,2024-01-01
U011062,1,168.6,2024-02-14,casual,2024-01-01
U011066,3,696.9833333333332,2024-02-21,casual,2024-01-01
U011094,2,924.71,2024-02-23,casual,2024-01-01
U011143,1,263.25,2024-02-28,casual,2024-01-01
U011158,3,636.9666666666666,2024-02-20,casual,2024-01-01
U011161,2,807.26,2024-02-17,casual,2024-01-01
U011180,3,880.9266666666666,2024-02-25,casual,2024-01-01
U011187,5,431.95599999999996,2024-02-28,regular,2024-01-01
U011192,1,490.02,2024-02-03,casual,2024-01-01
U011221,2,629.965,2024-02-13,casual,2024-01-01
U011233,3,716.0266666666666,2024-02-17,casual,2024-01-01
U011261,1,1023.05,2024-02-28,casual,2024-01-01
U011276,1,866.22,2024-02-21,casual,2024-01-01
U011277,1,286.04,2024-02-11,casual,2024-01-01
U011281,1,1175.22,2024-02-10,casual,2024-01-01
U011290,1,756.19,2024-02-29,casual,2024-01-01
U011297,1,537.72,2024-02-14,casual,2024-01-01
U011323,1,627.53,2024-02-19,casual,2024-01-01
U011328,1,96.21,2024-02-21,casual,2024-01-01
U011349,1,911.18,2024-02-25,casual,2024-01-01
U011352,2,432.54,2024-02-27,casual,2024-01-01
U011369,1,103.59,2024-02-20,casual,2024-01-01
U011372,1,1135.38,2024-02-22,casual,2024-01-01
U011391,1,532.45,2024-02-11,casual,2024-01-01
U011411,1,141.12,2024-02-11,casual,2024-01-01
U011413,4,527.39,2024-02-27,regular,2024-01-01
U011414,1,452.77,2024-02-16,casual,2024-01-01
U011441,1,297.72,2024-02-18,casual,2024-01-01
U011466,2,504.375,2024-02-27,casual,2024-01-01
U011505,1,1054.52,2024-02-03,casual,2024-01-01
U011510,1,390.8,2024-02-25,casual,2024-01-01
U011559,1,805.82,2024-02-19,casual,2024-01-01
U011574,1,1214.38,2024-02-16,casual,2024-01-01
U011599,3,639.9399999999999,2024-02-18,casual,2024-01-01
U011609,3,615.4333333333334,2024-02-23,casual,2024-01-01
U011613,1,867.51,2024-02-19,casual,2024-01-01
U011624,1,984.65,2024-02-04,casual,2024-01-01
U011649,2,446.92499999999995,2024-02-20,casual,2024-01-01
U011653,4,627.04,2024-02-29,regular,2024-01-01
U011654,1,1044.14,2024-02-18,casual,2024-01-01
U011684,1,1115.22,2024-02-18,casual,2024-01-01
U011717,3,438.8666666666666,2024-02-29,casual,2024-01-01
U011741,1,695.87,2024-02-21,casual,2024-01-01
U011761,1,185.43,2024-02-19,casual,2024-01-01
U011771,4,714.7375,2024-02-29,regular,2024-01-01
U011776,1,1164.79,2024-02-05,casual,2024-01-01
U011792,1,922.4,2024-02-02,casual,2024-01-01
U011806,1,1179.62,2024-02-20,casual,2024-01-01
U011815,1,215.32,2024-02-19,casual,2024-01-01
U011862,1,878.03,2024-02-23,casual,2024-01-01
U011868,2,659.5799999999999,2024-02-17,casual,2024-01-01
U011884,1,754.54,2024-02-10,casual,2024-01-01
U011896,1,591.36,2024-02-05,casual,2024-01-01
U011923,1,97.51,2024-02-22,casual,2024-01-01
U011933,2,814.8050000000001,2024-02-19,casual,2024-01-01
U011939,2,780.9649999999999,2024-02-21,casual,2024-01-01
U011963,1,1204.24,2024-02-12,casual,2024-01-01
U011969,1,760.75,2024-02-01,casual,2024-01-01
U011972,1,951.31,2024-02-02,casual,2024-01-01
U011980,1,270.77,2024-02-08,casual,2024-01-01
U011983,1,84.27,2024-02-19,casual,2024-01-01
U011987,1,829.41,2024-02-07,casual,2024-01-01
U011996,3,627.7166666666667,2024-02-16,casual,2024-01-01
U012002,6,572.955,2024-02-25,regular,2024-01-01
U012030,1,864.82,2024-02-22,casual,2024-01-01
U012059,1,621.02,2024-02-17,casual,2024-01-01
U012072,1,867.15,2024-02-18,casual,2024-01-01
U012111,1,1167.56,2024-02-06,casual,2024-01-01
U012116,4,823.44,2024-02-29,regular,2024-01-01
U012127,3,740.1999999999999,2024-02-15,casual,2024-01-01
U012134,1,942.68,2024-02-28,casual,2024-01-01
U012148,4,438.58,2024-02-18,regular,2024-01-01
U012157,1,920.14,2024-02-21,casual,2024-01-01
U012165,1,664.91,2024-02-02,casual,2024-01-01
U012173,4,711.8025,2024-02-19,regular,2024-01-01
U012206,4,391.045,2024-02-17,regular,2024-01-01
U012219,1,738.52,2024-02-28,casual,2024-01-01
U012228,1,162.93,2024-02-26,casual,2024-01-01
U012264,3,319.6033333333333,2024-02-25,casual,2024-01-01
U012275,1,490.17,2024-02-17,casual,2024-01-01
U012278,1,978.16,2024-02-13,casual,2024-01-01
U012283,1,662.69,2024-02-18,casual,2024-01-01
U012285,1,536.53,2024-02-23,casual,2024-01-01
U012303,1,285.67,2024-02-14,casual,2024-01-01
U012315,1,666.29,2024-02-26,casual,2024-01-01
U012316,1,100.34,2024-02-24,casual,2024-01-01
U012325,1,687.58,2024-02-04,casual,2024-01-01
U012336,2,426.425,2024-02-28,casual,2024-01-01
U012350,3,712.8833333333333,2024-02-27,casual,2024-01-01
U012366,2,424.625,2024-02-27,casual,2024-01-01
U012377,5,816.356,2024-02-27,regular,2024-01-01
U012455,2,442.505,2024-02-11,casual,2024-01-01
U012460,1,652.1,2024-02-29,casual,2024-01-01
U012477,1,216.26,2024-02-27,casual,2024-01-01
U012479,1,203.01,2024-02-16,casual,2024-01-01
U012483,1,987.43,2024-02-25,casual,2024-01-01
U012489,1,267.96,2024-02-03,casual,2024-01-01
U012503,1,424.54,2024-02-26,casual,2024-01-01
U012514,1,873.96,2024-02-24,casual,2024-01-01
U012528,1,695.71,2024-02-14,casual,2024-01-01
U012534,1,647.08,2024-02-01,casual,2024-01-01
U012536,1,876.24,2024-02-15,casual,2024-01-01
U012552,1,1221.72,2024-02-13,casual,2024-01-01
U012568,3,544.1166666666667,2024-02-23,casual,2024-01-01
U012570,1,197.64,2024-02-09,casual,2024-01-01
U012595,4,621.175,2024-02-21,regular,2024-01-01
U012596,1,285.38,2024-02-24,casual,2024-01-01
U012612,2,625.375,2024-02-19,casual,2024-01-01
U012613,1,1101.24,2024-02-13,casual,2024-01-01
U012624,1,834.35,2024-02-28,casual,2024-01-01
U012632,1,389.58,2024-02-18,casual,2024-01-01
U012648,1,485.03,2024-02-26,casual,2024-01-01
U012658,4,917.49,2024-02-22,regular,2024-01-01
U012663,1,372.91,2024-02-08,casual,2024-01-01
U012666,1,592.95,2024-02-10,casual,2024-01-01
U012711,2,711.5699999999999,2024-02-13,casual,2024-01-01
U012722,4,556.3225,2024-02-27,regular,2024-01-01
U012725,1,833.6,2024-02-24,casual,2024-01-01
U012731,1,925.21,2024-02-27,casual,2024-01-01
U012737,1,1072.1,2024-02-05,casual,2024-01-01
U012747,2,728.9649999999999,2024-02-27,casual,2024-01-01
U012754,4,696.3925,2024-02-27,regular,2024-01-01
U012770,1,976.95,2024-02-11,casual,2024-01-01
U012775,1,568.29,2024-02-21,casual,2024-01-01
U012816,1,316.6,2024-02-23,casual,2024-01-01
U012823,1,363.2,2024-02-02,casual,2024-01-01
U012824,1,467.75,2024-02-17,casual,2024-01-01
U012828,2,676.345,2024-02-17,casual,2024-01-01
U012835,1,393.6,2024-02-25,casual,2024-01-01
U012846,1,318.3,2024-02-21,casual,2024-01-01
U012849,1,279.46,2024-02-28,casual,2024-01-01
U012855,1,380.68,2024-02-23,casual,2024-01-01
U012903,3,642.1433333333333,2024-02-28,casual,2024-01-01
U012917,1,436.78,2024-02-10,casual,2024-01-01
U012941,1,147.34,2024-02-16,casual,2024-01-01
U012950,1,314.2,2024-02-04,casual,2024-01-01
U012977,1,863.51,2024-02-20,casual,2024-01-01
U012983,5,598.886,2024-02-23,regular,2024-01-01
U012990,1,1185.46,2024-02-28,casual,2024-01-01
U012994,1,830.28,2024-02-03,casual,2024-01-01
U013002,3,695.6133333333332,2024-02-14,casual,2024-01-01
U013003,1,1199.85,2024-02-28,casual,2024-01-01
U013010,1,717.48,2024-02-16,casual,2024-01-01
U013047,1,782.53,2024-02-05,casual,2024-01-01
U013048,1,987.18,2024-02-20,casual,2024-01-01
U013062,1,893.74,2024-02-24,casual,2024-01-01
U013081,2,196.67000000000002,2024-02-29,casual,2024-01-01
U013094,1,1089.79,2024-02-12,casual,2024-01-01
U013111,2,472.945,2024-02-10,casual,2024-01-01
U013123,1,279.95,2024-02-29,casual,2024-01-01
U013152,2,475.98,2024-02-19,casual,2024-01-01
U013168,1,1014.17,2024-02-07,casual,2024-01-01
U013171,1,396.14,2024-02-18,casual,2024-01-01
U013271,1,1010.89,2024-02-22,casual,2024-01-01
U013296,1,508.92,2024-02-14,casual,2024-01-01
U013314,1,223.93,2024-02-01,casual,2024-01-01
U013338,2,412.78,2024-02-20,casual,2024-01-01
U013361,1,167.28,2024-02-14,casual,2024-01-01
U013367,2,705.84,2024-02-21,casual,2024-01-01
U013373,4,510.2425,2024-02-23,regular,2024-01-01
U013450,1,203.43,2024-02-06,casual,2024-01-01
U013462,1,597.55,2024-02-28,casual,2024-01-01
U013474,1,725.7,2024-02-27,casual,2024-01-01
U013484,2,748.695,2024-02-25,casual,2024-01-01
U013516,1,117.06,2024-02-03,casual,2024-01-01
U013545,2,583.74,2024-02-26,casual,2024-01-01
U013554,1,648.56,2024-02-21,casual,2024-01-01
U013559,1,85.78,2024-02-27,casual,2024-01-01
U013561,2,282.945,2024-02-27,casual,2024-01-01
U013577,1,261.18,2024-02-14,casual,2024-01-01
U013578,1,673.75,2024-02-29,casual,2024-01-01
U013586,1,132.07,2024-02-15,casual,2024-01-01
U013609,1,148.06,2024-02-15,casual,2024-01-01
U013614,1,1146.1,2024-02-13,casual,2024-01-01
U013619,3,630.7966666666666,2024-02-23,casual,2024-01-01
U013653,1,551.11,2024-01-31,casual,2024-01-01
U013659,2,737.865,2024-02-24,casual,2024-01-01
U013672,2,232.48,2024-02-25,casual,2024-01-01
U013686,3,885.84,2024-02-25,casual,2024-01-01
U013732,1,406.11,2024-02-25,casual,2024-01-01
U013742,2,739.6700000000001,2024-02-26,casual,2024-01-01
U013750,1,819.12,2024-02-14,casual,2024-01-01
U013753,1,120.96,2024-02-14,casual,2024-01-01
U013767,3,820.3299999999999,2024-02-13,casual,2024-01-01
U013770,1,1052.87,2024-02-10,casual,2024-01-01
U013788,2,849.585,2024-02-24,casual,2024-01-01
U013790,1,949.94,2024-02-10,casual,2024-01-01
U013832,1,491.59,2024-02-29,casual,2024-01-01
U013844,1,896.06,2024-02-14,casual,2024-01-01
U013854,4,468.4225,2024-02-29,regular,2024-01-01
U013884,1,521.54,2024-02-03,casual,2024-01-01
U013900,1,1098.22,2024-02-13,casual,2024-01-01
U013912,1,438.26,2024-02-20,casual,2024-01-01
U013928,5,714.208,2024-02-28,regular,2024-01-01
U013933,1,986.9,2024-02-21,casual,2024-01-01
U013976,2,369.315,2024-02-27,casual,2024-01-01
U013979,2,739.44,2024-02-22,casual,2024-01-01
U013993,2,860.31,2024-02-28,casual,2024-01-01
U014001,1,1153.13,2024-02-27,casual,2024-01-01
U014002,2,266.525,2024-02-08,casual,2024-01-01
U014008,1,906.55,2024-02-20,casual,2024-01-01
U014015,2,704.77,2024-02-08,casual,2024-01-01
U014026,3,554.3133333333334,2024-02-29,casual,2024-01-01
U014030,1,94.81,2024-02-10,casual,2024-01-01
U014041,2,524.59,2024-02-17,casual,2024-01-01
U014044,4,749.4325,2024-02-25,regular,2024-01-01
U014046,1,789.35,2024-02-25,casual,2024-01-01
U014048,1,1027.1,2024-02-28,casual,2024-01-01
U014078,2,663.995,2024-02-19,casual,2024-01-01
U014088,2,815.325,2024-02-19,casual,2024-01-01
U014102,1,878.33,2024-02-08,casual,2024-01-01
U014117,1,483.52,2024-02-10,casual,2024-01-01
U014148,1,774.41,2024-02-08,casual,2024-01-01
U014162,3,881.64,2024-02-15,casual,2024-01-01
U014172,2,338.425,2024-02-26,casual,2024-01-01
U014173,1,252.23,2024-02-23,casual,2024-01-01
U014195,2,968.805,2024-02-16,casual,2024-01-01
U014211,1,236.38,2024-02-21,casual,2024-01-01
U014229,3,717.3433333333332,2024-02-29,casual,2024-01-01
U014233,1,1094.27,2024-02-24,casual,2024-01-01
U014238,1,500.7,2024-02-15,casual,2024-01-01
U014240,1,1184.18,2024-02-21,casual,2024-01-01
U014260,1,942.4,2024-02-13,casual,2024-01-01
U014270,1,140.96,2024-02-21,casual,2024-01-01
U014294,5,719.204,2024-02-22,regular,2024-01-01
U014303,3,937.1333333333333,2024-02-28,casual,2024-01-01
U014309,1,395.32,2024-02-26,casual,2024-01-01
U014310,1,461.89,2024-02-05,casual,2024-01-01
U014318,7,636.4371428571428,2024-02-26,regular,2024-01-01
U014333,1,921.49,2024-02-15,casual,2024-01-01
U014335,1,991.12,2024-02-25,casual,2024-01-01
U014354,1,253.26,2024-02-27,casual,2024-01-01
U014391,2,738.415,2024-02-29,casual,2024-01-01
U014394,1,972.92,2024-02-23,casual,2024-01-01
U014403,1,161.18,2024-02-14,casual,2024-01-01
U014457,1,145.91,2024-02-17,casual,2024-01-01
U014487,2,925.4749999999999,2024-02-16,casual,2024-01-01
U014540,1,333.47,2024-02-18,casual,2024-01-01
U014562,3,337.73333333333335,2024-02-20,casual,2024-01-01
U014575,1,127.98,2024-02-29,casual,2024-01-01
U014636,1,700.76,2024-02-25,casual,2024-01-01
U014652,1,406.54,2024-02-28,casual,2024-01-01
U014655,1,729.55,2024-02-28,casual,2024-01-01
U014697,2,267.53,2024-02-27,casual,2024-01-01
U014724,1,531.46,2024-02-03,casual,2024-01-01
U014733,1,927.62,2024-02-28,casual,2024-01-01
U014736,3,834.2566666666667,2024-02-28,casual,2024-01-01
U014737,1,90.42,2024-02-18,casual,2024-01-01
U014751,1,726.9,2024-02-15,casual,2024-01-01
U014763,4,510.37249999999995,2024-02-16,regular,2024-01-01
U014769,1,272.41,2024-02-26,casual,2024-01-01
U014770,3,909.9666666666667,2024-02-25,casual,2024-01-01
U014819,5,518.582,2024-02-11,regular,2024-01-01
U014850,1,1104.31,2024-02-18,casual,2024-01-01
U014877,1,1072.31,2024-02-16,casual,2024-01-01
U014885,1,252.43,2024-01-31,casual,2024-01-01
U014895,5,586.738,2024-02-24,regular,2024-01-01
U014899,2,683.785,2024-02-17,casual,2024-01-01
U014901,1,740.45,2024-02-17,casual,2024-01-01
U014909,4,649.325,2024-02-27,regular,2024-01-01
U014935,2,515.35,2024-02-12,casual,2024-01-01
U014942,1,413.79,2024-02-02,casual,2024-01-01
U014997,2,875.36,2024-02-22,casual,2024-01-01
U015027,1,849.54,2024-02-15,casual,2024-01-01
U015053,1,497.95,2024-02-24,casual,2024-01-01
U015059,1,1092.83,2024-02-25,casual,2024-01-01
U015063,1,701.22,2024-02-26,casual,2024-01-01
U015067,3,743.2833333333333,2024-02-09,casual,2024-01-01
U015074,2,794.25,2024-02-21,casual,2024-01-01
U015078,1,640.58,2024-02-05,casual,2024-01-01
U015079,1,739.08,2024-02-29,casual,2024-01-01
U015091,1,184.33,2024-02-26,casual,2024-01-01
U015102,2,431.33000000000004,2024-02-25,casual,2024-01-01
U015136,1,674.34,2024-02-04,casual,2024-01-01
U015159,1,807.25,2024-02-24,casual,2024-01-01
U015166,2,248.83499999999998,2024-02-27,casual,2024-01-01
U015174,1,703.43,2024-02-05,casual,2024-01-01
U015208,1,594.33,2024-02-18,casual,2024-01-01
U015215,1,278.5,2024-02-20,casual,2024-01-01
U015219,2,412.635,2024-02-07,casual,2024-01-01
U015226,4,809.8525,2024-02-28,regular,2024-01-01
U015232,1,281.88,2024-02-22,casual,2024-01-01
U015269,2,647.1400000000001,2024-02-25,casual,2024-01-01
U015275,1,872.95,2024-02-10,casual,2024-01-01
U015310,1,112.57,2024-02-10,casual,2024-01-01
U015314,1,327.31,2024-02-20,casual,2024-01-01
U015317,2,375.135,2024-02-19,casual,2024-01-01
U015331,1,636.01,2024-02-23,casual,2024-01-01
U015338,2,1034.285,2024-02-19,casual,2024-01-01
U015340,2,917.495,2024-02-22,casual,2024-01-01
U015342,1,82.25,2024-02-12,casual,2024-01-01
U015387,1,710.02,2024-02-29,casual,2024-01-01
U015400,1,341.8,2024-02-27,casual,2024-01-01
U015402,3,844.8366666666666,2024-02-29,casual,2024-01-01
U015430,2,1018.615,2024-02-14,casual,2024-01-01
U015442,1,186.43,2024-02-23,casual,2024-01-01
U015458,3,531.7133333333334,2024-02-23,casual,2024-01-01
U015471,1,559.13,2024-02-28,casual,2024-01-01
U015488,1,899.04,2024-02-21,casual,2024-01-01
U015499,2,541.75,2024-02-14,casual,2024-01-01
U015509,1,1148.95,2024-02-12,casual,2024-01-01
U015514,1,529.19,2024-02-24,casual,2024-01-01
U015516,4,687.6575,2024-02-22,regular,2024-01-01
U015517,1,126.59,2024-02-25,casual,2024-01-01
U015521,3,464.5133333333333,2024-02-20,casual,2024-01-01
U015534,3,511.5466666666667,2024-02-29,casual,2024-01-01
U015549,1,359.89,2024-02-29,casual,2024-01-01
U015587,1,271.17,2024-01-31,casual,2024-01-01
U015613,1,94.92,2024-02-14,casual,2024-01-01
U015616,1,1072.37,2024-02-22,casual,2024-01-01
U015661,2,729.88,2024-02-29,casual,2024-01-01
U015668,1,885.1,2024-02-29,casual,2024-01-01
U015670,1,729.25,2024-02-28,casual,2024-01-01
U015683,1,1139.78,2024-02-12,casual,2024-01-01
U015691,1,108.31,2024-02-22,casual,2024-01-01
U015701,1,1202.67,2024-02-05,casual,2024-01-01
U015705,1,922.82,2024-02-05,casual,2024-01-01
U015722,2,1026.7,2024-02-25,casual,2024-01-01
U015749,3,634.0500000000001,2024-02-28,casual,2024-01-01
U015754,1,575.94,2024-02-29,casual,2024-01-01
U015759,1,1042.89,2024-02-11,casual,2024-01-01
U015779,3,723.6700000000001,2024-02-28,casual,2024-01-01
U015781,3,468.62000000000006,2024-02-14,casual,2024-01-01
U015796,1,464.93,2024-02-14,casual,2024-01-01
U015824,1,862.46,2024-02-08,casual,2024-01-01
U015829,1,971.42,2024-02-28,casual,2024-01-01
U015834,1,889.56,2024-02-14,casual,2024-01-01
U015872,1,1098.02,2024-02-05,casual,2024-01-01
U015900,1,524.86,2024-02-25,casual,2024-01-01
U015910,3,976.36,2024-02-23,casual,2024-01-01
U015934,3,522.15,2024-02-29,casual,2024-01-01
U015941,2,796.4449999999999,2024-02-27,casual,2024-01-01
U015947,1,1094.69,2024-02-21,casual,2024-01-01
U015960,2,545.4100000000001,2024-02-29,casual,2024-01-01
U016001,2,454.71,2024-02-29,casual,2024-01-01
U016011,2,992.3,2024-02-25,casual,2024-01-01
U016078,4,791.0675000000001,2024-02-27,regular,2024-01-01
U016102,2,384.72,2024-02-29,casual,2024-01-01
U016109,6,425.1366666666666,2024-02-23,regular,2024-01-01
U016184,2,538.025,2024-02-26,casual,2024-01-01
U016192,1,152.35,2024-02-28,casual,2024-01-01
U016198,1,573.92,2024-02-26,casual,2024-01-01
U016215,2,776.175,2024-02-23,casual,2024-01-01
U016271,1,878.59,2024-02-21,casual,2024-01-01
U016279,1,343.76,2024-02-28,casual,2024-01-01
U016290,1,768.78,2024-02-21,casual,2024-01-01
U016296,2,879.2,2024-02-24,casual,2024-01-01
U016305,1,1058.79,2024-02-04,casual,2024-01-01
U016313,1,529.92,2024-02-19,casual,2024-01-01
U016341,2,516.8499999999999,2024-02-29,casual,2024-01-01
U016348,1,470.77,2024-02-10,casual,2024-01-01
U016375,1,433.96,2024-02-22,casual,2024-01-01
U016453,1,580.34,2024-02-11,casual,2024-01-01
U016466,1,1196.23,2024-02-26,casual,2024-01-01
U016477,3,682.3566666666667,2024-02-28,casual,2024-01-01
U016483,2,586.095,2024-02-21,casual,2024-01-01
U016494,1,575.11,2024-02-03,casual,2024-01-01
U016536,1,422.43,2024-02-11,casual,2024-01-01
U016549,1,709.13,2024-02-14,casual,2024-01-01
U016561,4,726.0675,2024-02-26,regular,2024-01-01
U016614,2,781.14,2024-02-13,casual,2024-01-01
U016652,3,441.6166666666666,2024-02-24,casual,2024-01-01
U016672,1,368.81,2024-02-14,casual,2024-01-01
U016683,1,606.69,2024-02-28,casual,2024-01-01
U016717,1,217.05,2024-02-21,casual,2024-01-01
U016718,1,720.91,2024-02-17,casual,2024-01-01
U016719,1,812.96,2024-02-28,casual,2024-01-01
U016727,1,1071.68,2024-02-23,casual,2024-01-01
U016728,5,759.7239999999999,2024-02-28,regular,2024-01-01
U016745,1,516.89,2024-02-29,casual,2024-01-01
U016761,2,697.4449999999999,2024-02-26,casual,2024-01-01
U016763,1,212.87,2024-02-28,casual,2024-01-01
U016766,1,224.49,2024-02-29,casual,2024-01-01
U016768,1,120.29,2024-02-25,casual,2024-01-01
U016783,1,654.39,2024-02-22,casual,2024-01-01
U016792,5,649.134,2024-02-26,regular,2024-01-01
U016810,1,1064.15,2024-02-13,casual,2024-01-01
U016816,1,1008.9,2024-02-15,casual,2024-01-01
U016818,2,1032.66,2024-02-04,casual,2024-01-01
U016821,1,547.29,2024-02-04,casual,2024-01-01
U016823,1,848.79,2024-02-07,casual,2024-01-01
U016849,1,1091.3,2024-02-20,casual,2024-01-01
U016915,6,722.9666666666667,2024-02-25,regular,2024-01-01
U016928,1,881.4,2024-02-15,casual,2024-01-01
U016963,1,1159.17,2024-02-27,casual,2024-01-01
U016994,4,464.67,2024-02-27,regular,2024-01-01
U017015,1,911.84,2024-02-16,casual,2024-01-01
U017018,4,807.5525,2024-02-29,regular,2024-01-01
U017024,3,668.7066666666667,2024-02-26,casual,2024-01-01
U017037,1,179.85,2024-02-14,casual,2024-01-01
U017047,1,679.47,2024-02-04,casual,2024-01-01
U017053,1,182.66,2024-02-26,casual,2024-01-01
U017061,1,674.52,2024-02-06,casual,2024-01-01
U017077,2,794.8900000000001,2024-02-21,casual,2024-01-01
U017133,1,263.28,2024-02-17,casual,2024-01-01
U017148,1,442.69,2024-02-02,casual,2024-01-01
U017186,1,900.07,2024-02-27,casual,2024-01-01
U017205,4,554.8475000000001,2024-02-29,regular,2024-01-01
U017241,1,153.3,2024-02-21,casual,2024-01-01
U017279,1,1163.64,2024-02-25,casual,2024-01-01
U017327,1,1043.13,2024-02-06,casual,2024-01-01
U017347,1,159.45,2024-02-13,casual,2024-01-01
U017360,1,1036.67,2024-02-13,casual,2024-01-01
U017364,1,1143.57,2024-02-23,casual,2024-01-01
U017384,1,916.24,2024-02-20,casual,2024-01-01
U017422,3,955.41,2024-02-24,casual,2024-01-01
U017428,1,660.08,2024-02-28,casual,2024-01-01
U017434,2,956.4000000000001,2024-02-27,casual,2024-01-01
U017445,1,210.28,2024-01-31,casual,2024-01-01
U017452,1,923.18,2024-02-29,casual,2024-01-01
U017455,1,304.34,2024-02-09,casual,2024-01-01
U017459,4,465.7725,2024-02-29,regular,2024-01-01
U017468,2,1042.025,2024-02-29,casual,2024-01-01
U017484,1,379.73,2024-02-21,casual,2024-01-01
U017504,1,618.58,2024-02-25,casual,2024-01-01
U017556,1,843.69,2024-02-26,casual,2024-01-01
U017578,4,600.9375,2024-02-27,regular,2024-01-01
U017593,1,1155.25,2024-02-02,casual,2024-01-01
U017611,1,1128.02,2024-02-12,casual,2024-01-01
U017641,1,793.17,2024-02-18,casual,2024-01-01
U017671,1,1113.91,2024-02-01,casual,2024-01-01
U017674,1,471.21,2024-02-29,casual,2024-01-01
U017678,4,635.25,2024-02-23,regular,2024-01-01
U017715,1,212.42,2024-02-08,casual,2024-01-01
U017718,2,806.145,2024-02-26,casual,2024-01-01
U017746,5,648.92,2024-02-22,regular,2024-01-01
U017760,1,1196.16,2024-02-26,casual,2024-01-01
U017773,3,620.2333333333332,2024-02-22,casual,2024-01-01
U017784,2,850.085,2024-02-16,casual,2024-01-01
U017786,1,658.2,2024-02-07,casual,2024-01-01
U017789,1,766.3,2024-02-25,casual,2024-01-01
U017796,6,531.39,2024-02-27,regular,2024-01-01
U017803,2,896.7549999999999,2024-02-14,casual,2024-01-01
