user_id,signup_date,city,device_type,channel,age_bucket
U008628,2024-01-25,Chennai,android,organic,25-34
U008629,2024-06-02,Hyderabad,ios,organic,25-34
U008630,2024-02-12,Chennai,ios,paid_google,25-34
U008631,2024-05-19,Mumbai,android,paid_google,25-34
U008632,2024-03-23,Hyderabad,android,organic,18-24
U008633,2024-03-21,Delhi,android,organic,25-34
U008634,2024-06-24,Delhi,android,organic,18-24
U008635,2024-03-18,Mumbai,android,organic,35-44
U008636,2024-03-10,Chennai,ios,referral,25-34
U008637,2024-06-24,Bangalore,web,organic,35-44
U008638,2024-06-27,Mumbai,ios,email,35-44
U008639,2024-06-25,Pune,android,paid_google,25-34
U008640,2024-04-02,Bangalore,android,organic,18-24
U008641,2024-01-25,Hyderabad,android,organic,25-34
U008642,2024-05-16,Jaipur,android,referral,18-24
U008643,2024-05-28,Bangalore,android,paid_google,18-24
U008644,2024-03-31,Chennai,ios,organic,35-44
U008645,2024-02-06,Mumbai,ios,organic,25-34
U008646,2024-01-04,Delhi,android,paid_google,18-24
U008647,2024-02-05,Pune,android,organic,25-34
U008648,2024-05-12,Kolkata,android,organic,25-34
U008649,2024-03-13,Bangalore,android,social,18-24
U008650,2024-04-05,Bangalore,ios,referral,18-24
U008651,2024-05-04,Bangalore,ios,paid_google,35-44
U008652,2024-04-15,Jaipur,ios,email,18-24
U008653,2024-03-28,Kolkata,android,email,25-34
U008654,2024-02-11,Delhi,ios,referral,18-24
U008655,2024-01-27,Chennai,web,paid_google,18-24
U008656,2024-02-25,Hyderabad,ios,referral,25-34
U008657,2024-02-09,Delhi,ios,referral,25-34
U008658,2024-05-08,Bangalore,android,organic,25-34
U008659,2024-02-26,Delhi,android,referral,18-24
U008660,2024-02-18,Pune,android,organic,25-34
U008661,2024-05-23,Delhi,ios,organic,25-34
U008662,2024-06-06,Pune,android,organic,35-44
U008663,2024-06-25,Kolkata,android,organic,25-34
U008664,2024-05-14,Delhi,ios,social,25-34
U008665,2024-05-16,Hyderabad,ios,organic,35-44
U008666,2024-05-21,Bangalore,ios,organic,35-44
U008667,2024-06-28,Kolkata,ios,paid_google,25-34
U008668,2024-01-30,Chennai,android,referral,18-24
U008669,2024-04-16,Hyderabad,ios,email,25-34
U008670,2024-04-27,Kolkata,android,organic,45+
U008671,2024-01-20,Delhi,ios,organic,35-44
U008672,2024-01-30,Mumbai,ios,social,35-44
U008673,2024-02-03,Pune,ios,referral,35-44
U008674,2024-01-05,Delhi,ios,social,18-24
U008675,2024-05-02,Kolkata,android,organic,18-24
U008676,2024-03-30,Chennai,android,organic,25-34
U008677,2024-03-20,Bangalore,ios,email,18-24
U008678,2024-06-25,Mumbai,ios,social,18-24
U008679,2024-04-02,Delhi,android,paid_google,45+
U008680,2024-02-05,Delhi,ios,social,45+
U008681,2024-04-23,Bangalore,android,referral,35-44
U008682,2024-06-01,Pune,android,social,45+
U008683,2024-05-13,Bangalore,android,organic,25-34
U008684,2024-03-28,Bangalore,web,organic,18-24
U008685,2024-02-14,Mumbai,android,social,25-34
U008686,2024-06-30,Delhi,android,social,35-44
U008687,2024-03-18,Jaipur,android,social,45+
U008688,2024-01-08,Delhi,ios,organic,35-44
U008689,2024-01-31,Mumbai,ios,email,35-44
U008690,2024-02-26,Chennai,ios,email,25-34
U008691,2024-02-02,Bangalore,android,organic,25-34
U008692,2024-06-26,Mumbai,ios,social,18-24
U008693,2024-02-06,Jaipur,web,social,18-24
U008694,2024-06-25,Hyderabad,android,organic,25-34
U008695,2024-02-28,Mumbai,web,organic,25-34
U008696,2024-03-19,Pune,web,organic,35-44
U008697,2024-02-02,Delhi,android,organic,25-34
U008698,2024-02-23,Bangalore,android,paid_google,25-34
U008699,2024-02-03,Pune,android,social,18-24
U008700,2024-01-21,Jaipur,ios,organic,25-34
U008701,2024-04-18,Mumbai,ios,organic,45+
U008702,2024-06-25,Delhi,android,referral,18-24
U008703,2024-01-29,Bangalore,ios,referral,25-34
U008704,2024-01-20,Kolkata,android,paid_google,25-34
U008705,2024-01-05,Hyderabad,android,social,25-34
U008706,2024-05-03,Hyderabad,android,paid_google,18-24
U008707,2024-04-20,Mumbai,ios,organic,25-34
U008708,2024-01-11,Hyderabad,ios,organic,25-34
U008709,2024-02-20,Pune,android,organic,25-34
U008710,2024-01-28,Mumbai,android,organic,25-34
U008711,2024-01-09,Mumbai,android,organic,18-24
U008712,2024-06-17,Bangalore,web,organic,25-34
U008713,2024-05-11,Mumbai,ios,organic,35-44
U008714,2024-05-31,Bangalore,ios,social,45+
U008715,2024-01-16,Delhi,android,organic,45+
U008716,2024-04-30,Mumbai,ios,paid_google,35-44
U008717,2024-01-31,Pune,android,organic,25-34
U008718,2024-03-05,Mumbai,ios,paid_google,18-24
U008719,2024-01-12,Jaipur,android,organic,25-34
U008720,2024-01-17,Hyderabad,android,paid_google,18-24
U008721,2024-03-18,Mumbai,android,organic,18-24
U008722,2024-06-19,Mumbai,android,social,25-34
U008723,2024-01-03,Hyderabad,android,organic,18-24
U008724,2024-01-25,Mumbai,android,email,25-34
U008725,2024-02-01,Kolkata,android,social,35-44
U008726,2024-06-03,Delhi,ios,paid_google,18-24
U008727,2024-02-22,Delhi,web,organic,25-34
U008728,2024-05-30,Mumbai,ios,organic,18-24
U008729,2024-02-21,Hyderabad,ios,social,25-34
U008730,2024-02-17,Pune,android,referral,35-44
U008731,2024-06-20,Delhi,android,paid_google,45+
U008732,2024-03-30,Bangalore,ios,paid_google,25-34
U008733,2024-01-08,Delhi,android,paid_google,18-24
U008734,2024-01-24,Bangalore,ios,paid_google,18-24
U008735,2024-02-07,Delhi,android,organic,18-24
U008736,2024-03-12,Bangalore,ios,referral,18-24
U008737,2024-05-28,Bangalore,web,organic,35-44
U008738,2024-03-30,Delhi,ios,paid_google,35-44
U008739,2024-03-31,Hyderabad,web,paid_google,35-44
U008740,2024-02-11,Bangalore,android,email,25-34
U008741,2024-05-08,Hyderabad,android,paid_google,25-34
U008742,2024-06-05,Bangalore,android,organic,18-24
U008743,2024-03-02,Chennai,ios,referral,25-34
U008744,2024-05-09,Bangalore,android,organic,25-34
U008745,2024-05-25,Kolkata,ios,social,25-34
U008746,2024-01-18,Kolkata,ios,referral,18-24
U008747,2024-01-26,Chennai,ios,organic,25-34
U008748,2024-05-28,Kolkata,ios,organic,18-24
U008749,2024-01-04,Kolkata,ios,paid_google,25-34
U008750,2024-05-15,Mumbai,ios,social,25-34
U008751,2024-02-25,Jaipur,web,social,18-24
U008752,2024-02-19,Mumbai,android,social,18-24
U008753,2024-03-13,Delhi,android,email,35-44
U008754,2024-02-13,Jaipur,ios,referral,25-34
U008755,2024-05-17,Mumbai,android,organic,25-34
U008756,2024-01-02,Bangalore,ios,paid_google,25-34
U008757,2024-01-26,Jaipur,ios,paid_google,18-24
U008758,2024-02-24,Delhi,ios,paid_google,25-34
U008759,2024-05-09,Mumbai,android,organic,35-44
U008760,2024-06-30,Hyderabad,ios,organic,18-24
U008761,2024-05-01,Chennai,android,organic,35-44
U008762,2024-04-03,Chennai,ios,social,25-34
U008763,2024-06-27,Pune,ios,organic,18-24
U008764,2024-05-30,Delhi,ios,paid_google,35-44
U008765,2024-02-17,Mumbai,ios,referral,25-34
U008766,2024-04-22,Hyderabad,android,organic,45+
U008767,2024-06-21,Hyderabad,android,organic,18-24
U008768,2024-01-28,Mumbai,android,referral,18-24
U008769,2024-02-16,Mumbai,ios,social,18-24
U008770,2024-03-31,Mumbai,ios,referral,35-44
U008771,2024-04-07,Pune,android,email,35-44
U008772,2024-04-18,Kolkata,ios,organic,18-24
U008773,2024-02-24,Delhi,web,email,45+
U008774,2024-05-11,Mumbai,android,organic,18-24
U008775,2024-02-28,Mumbai,android,organic,35-44
U008776,2024-04-14,Jaipur,ios,paid_google,25-34
U008777,2024-01-29,Kolkata,android,paid_google,35-44
U008778,2024-03-21,Hyderabad,android,organic,25-34
U008779,2024-02-01,Delhi,web,social,35-44
U008780,2024-04-29,Delhi,android,organic,25-34
U008781,2024-01-29,Bangalore,android,referral,35-44
U008782,2024-05-13,Kolkata,android,referral,25-34
U008783,2024-02-04,Delhi,ios,organic,18-24
U008784,2024-05-06,Chennai,android,organic,25-34
U008785,2024-04-02,Delhi,android,email,18-24
U008786,2024-06-29,Bangalore,android,social,25-34
U008787,2024-03-14,Chennai,ios,paid_google,25-34
U008788,2024-05-22,Hyderabad,android,referral,35-44
U008789,2024-01-11,Chennai,android,referral,25-34
U008790,2024-01-22,Chennai,ios,social,45+
U008791,2024-03-24,Mumbai,android,social,25-34
U008792,2024-05-06,Mumbai,android,paid_google,25-34
U008793,2024-01-30,Chennai,android,paid_google,25-34
U008794,2024-04-08,Delhi,android,paid_google,25-34
U008795,2024-03-13,Bangalore,ios,paid_google,25-34
U008796,2024-04-26,Kolkata,android,paid_google,18-24
U008797,2024-06-02,Pune,ios,organic,25-34
U008798,2024-03-20,Chennai,android,social,25-34
U008799,2024-06-24,Delhi,ios,social,45+
U008800,2024-04-23,Pune,web,social,25-34
U008801,2024-02-27,Kolkata,ios,organic,18-24
U008802,2024-05-21,Hyderabad,ios,organic,35-44
U008803,2024-04-14,Mumbai,ios,paid_google,25-34
U008804,2024-03-15,Bangalore,ios,organic,18-24
U008805,2024-04-19,Chennai,android,paid_google,18-24
U008806,2024-02-18,Chennai,android,referral,25-34
U008807,2024-01-18,Mumbai,android,social,25-34
U008808,2024-05-01,Mumbai,ios,social,35-44
U008809,2024-06-22,Chennai,android,organic,25-34
U008810,2024-04-04,Hyderabad,android,organic,25-34
U008811,2024-02-15,Bangalore,web,email,25-34
U008812,2024-01-04,Bangalore,android,paid_google,25-34
U008813,2024-06-21,Hyderabad,android,social,25-34
U008814,2024-05-05,Delhi,ios,organic,25-34
U008815,2024-06-21,Delhi,ios,social,25-34
U008816,2024-01-27,Bangalore,android,organic,35-44
U008817,2024-04-11,Delhi,android,organic,18-24
U008818,2024-04-22,Chennai,android,social,35-44
U008819,2024-05-13,Chennai,android,social,18-24
U008820,2024-06-17,Hyderabad,ios,paid_google,18-24
U008821,2024-06-22,Kolkata,android,organic,18-24
U008822,2024-01-22,Delhi,ios,referral,18-24
U008823,2024-01-31,Mumbai,web,organic,18-24
U008824,2024-02-06,Mumbai,ios,referral,45+
U008825,2024-04-11,Chennai,android,referral,18-24
U008826,2024-04-12,Bangalore,android,paid_google,35-44
U008827,2024-06-26,Mumbai,android,referral,25-34
U008828,2024-05-31,Delhi,android,referral,25-34
U008829,2024-01-27,Pune,ios,referral,25-34
U008830,2024-02-13,Hyderabad,android,organic,18-24
U008831,2024-01-17,Bangalore,ios,organic,25-34
U008832,2024-04-03,Jaipur,android,email,35-44
U008833,2024-02-20,Pune,ios,social,18-24
U008834,2024-03-27,Delhi,ios,paid_google,18-24
U008835,2024-02-21,Bangalore,ios,social,25-34
U008836,2024-06-01,Bangalore,android,organic,25-34
U008837,2024-04-13,Pune,android,paid_google,18-24
U008838,2024-02-01,Delhi,android,organic,18-24
U008839,2024-02-29,Bangalore,web,paid_google,35-44
U008840,2024-04-18,Hyderabad,android,referral,35-44
U008841,2024-05-07,Kolkata,android,paid_google,18-24
U008842,2024-03-12,Pune,web,paid_google,18-24
U008843,2024-05-28,Bangalore,android,social,35-44
U008844,2024-05-31,Hyderabad,android,social,25-34
U008845,2024-03-10,Pune,android,social,25-34
U008846,2024-06-13,Chennai,android,referral,35-44
U008847,2024-04-12,Pune,android,referral,35-44
U008848,2024-04-01,Pune,android,social,25-34
U008849,2024-05-01,Pune,ios,paid_google,45+
U008850,2024-06-19,Delhi,android,paid_google,25-34
U008851,2024-06-03,Mumbai,web,referral,35-44
U008852,2024-04-13,Mumbai,ios,paid_google,25-34
U008853,2024-05-04,Hyderabad,ios,organic,18-24
U008854,2024-05-10,Mumbai,android,email,25-34
U008855,2024-03-12,Mumbai,android,social,18-24
U008856,2024-02-07,Mumbai,android,social,35-44
U008857,2024-04-26,Kolkata,ios,email,25-34
U008858,2024-01-28,Bangalore,android,organic,18-24
U008859,2024-02-01,Delhi,ios,social,25-34
U008860,2024-03-05,Delhi,android,organic,18-24
U008861,2024-05-05,Mumbai,ios,social,25-34
U008862,2024-05-07,Kolkata,android,organic,45+
U008863,2024-02-29,Kolkata,android,email,25-34
U008864,2024-06-09,Bangalore,android,paid_google,18-24
U008865,2024-02-04,Hyderabad,android,paid_google,18-24
U008866,2024-01-08,Chennai,ios,email,18-24
U008867,2024-01-26,Delhi,android,social,18-24
U008868,2024-01-14,Mumbai,android,referral,18-24
U008869,2024-01-18,Hyderabad,ios,paid_google,18-24
U008870,2024-05-07,Pune,android,paid_google,18-24
U008871,2024-06-22,Chennai,android,organic,18-24
U008872,2024-01-07,Mumbai,android,email,35-44
U008873,2024-02-15,Kolkata,android,paid_google,18-24
U008874,2024-04-07,Hyderabad,android,social,25-34
U008875,2024-06-03,Pune,android,paid_google,35-44
U008876,2024-06-22,Mumbai,android,referral,18-24
U008877,2024-03-24,Delhi,ios,paid_google,18-24
U008878,2024-02-09,Delhi,android,email,18-24
U008879,2024-03-18,Kolkata,ios,organic,18-24
U008880,2024-06-08,Delhi,web,organic,18-24
U008881,2024-06-08,Bangalore,android,referral,25-34
U008882,2024-01-25,Mumbai,android,organic,18-24
U008883,2024-01-20,Bangalore,android,paid_google,25-34
U008884,2024-06-18,Mumbai,ios,email,18-24
U008885,2024-05-13,Delhi,android,email,25-34
U008886,2024-05-06,Delhi,ios,organic,25-34
U008887,2024-04-29,Delhi,android,email,18-24
U008888,2024-02-21,Delhi,android,organic,35-44
U008889,2024-03-16,Delhi,android,organic,35-44
U008890,2024-06-18,Hyderabad,android,organic,18-24
U008891,2024-05-07,Delhi,ios,social,25-34
U008892,2024-05-05,Mumbai,ios,social,25-34
U008893,2024-05-09,Hyderabad,web,paid_google,25-34
U008894,2024-03-07,Delhi,android,referral,25-34
U008895,2024-05-18,Kolkata,android,organic,18-24
U008896,2024-03-28,Bangalore,web,organic,35-44
U008897,2024-05-18,Jaipur,android,email,18-24
U008898,2024-05-19,Delhi,android,social,25-34
U008899,2024-01-05,Delhi,ios,email,25-34
U008900,2024-01-09,Bangalore,android,social,35-44
U008901,2024-04-20,Mumbai,ios,social,35-44
U008902,2024-01-31,Bangalore,ios,paid_google,25-34
U008903,2024-04-08,Bangalore,android,social,35-44
U008904,2024-04-25,Bangalore,ios,paid_google,25-34
U008905,2024-03-21,Pune,android,organic,18-24
U008906,2024-04-06,Delhi,ios,organic,25-34
U008907,2024-04-23,Bangalore,android,paid_google,25-34
U008908,2024-04-27,Mumbai,android,paid_google,25-34
U008909,2024-01-10,Hyderabad,android,referral,18-24
U008910,2024-01-09,Delhi,android,paid_google,35-44
U008911,2024-02-15,Bangalore,web,paid_google,35-44
U008912,2024-05-22,Bangalore,android,paid_google,35-44
U008913,2024-06-17,Jaipur,web,paid_google,25-34
U008914,2024-03-18,Chennai,android,paid_google,35-44
U008915,2024-06-29,Delhi,ios,social,25-34
U008916,2024-02-12,Bangalore,android,paid_google,35-44
U008917,2024-05-05,Chennai,android,social,25-34
U008918,2024-04-20,Bangalore,android,organic,35-44
U008919,2024-02-04,Mumbai,android,paid_google,18-24
U008920,2024-03-20,Mumbai,android,referral,45+
U008921,2024-04-09,Mumbai,android,paid_google,18-24
U008922,2024-05-04,Delhi,ios,social,25-34
U008923,2024-01-29,Chennai,ios,referral,25-34
U008924,2024-05-25,Hyderabad,ios,organic,25-34
U008925,2024-06-21,Mumbai,web,social,25-34
U008926,2024-05-05,Hyderabad,android,organic,25-34
U008927,2024-06-17,Mumbai,android,social,45+
U008928,2024-05-21,Mumbai,web,referral,18-24
U008929,2024-06-24,Chennai,android,referral,25-34
U008930,2024-05-18,Chennai,android,referral,25-34
U008931,2024-05-26,Hyderabad,android,organic,25-34
U008932,2024-04-30,Chennai,ios,email,25-34
U008933,2024-05-01,Mumbai,ios,referral,25-34
U008934,2024-05-23,Delhi,android,referral,25-34
U008935,2024-02-10,Hyderabad,ios,social,25-34
U008936,2024-05-09,Mumbai,android,organic,35-44
U008937,2024-01-15,Chennai,ios,social,45+
U008938,2024-04-10,Mumbai,ios,referral,35-44
U008939,2024-03-08,Hyderabad,android,organic,18-24
U008940,2024-05-06,Bangalore,android,paid_google,18-24
U008941,2024-05-31,Chennai,ios,social,18-24
U008942,2024-04-06,Pune,android,email,35-44
U008943,2024-06-06,Delhi,ios,referral,18-24
U008944,2024-06-22,Mumbai,ios,paid_google,25-34
U008945,2024-03-31,Pune,ios,paid_google,25-34
U008946,2024-03-13,Mumbai,ios,organic,18-24
U008947,2024-03-23,Bangalore,android,organic,35-44
U008948,2024-01-16,Delhi,ios,referral,18-24
U008949,2024-01-08,Bangalore,ios,referral,25-34
U008950,2024-05-31,Mumbai,android,organic,25-34
U008951,2024-01-12,Pune,android,paid_google,25-34
U008952,2024-02-02,Delhi,ios,referral,25-34
U008953,2024-04-03,Mumbai,ios,organic,25-34
U008954,2024-03-30,Delhi,android,referral,25-34
U008955,2024-05-29,Bangalore,web,paid_google,18-24
U008956,2024-01-07,Kolkata,android,email,18-24
U008957,2024-06-09,Delhi,android,email,18-24
U008958,2024-03-28,Delhi,android,organic,25-34
U008959,2024-04-07,Bangalore,android,social,45+
U008960,2024-01-25,Chennai,android,paid_google,18-24
U008961,2024-04-19,Jaipur,android,paid_google,25-34
U008962,2024-03-29,Delhi,android,social,18-24
U008963,2024-04-01,Chennai,android,paid_google,25-34
U008964,2024-04-15,Mumbai,android,referral,18-24
U008965,2024-03-30,Delhi,web,paid_google,25-34
U008966,2024-01-15,Delhi,android,social,18-24
U008967,2024-06-18,Kolkata,ios,referral,18-24
U008968,2024-03-03,Chennai,web,email,25-34
U008969,2024-03-04,Mumbai,web,organic,25-34
U008970,2024-03-01,Kolkata,ios,organic,25-34
U008971,2024-06-14,Delhi,android,email,25-34
U008972,2024-03-20,Mumbai,ios,referral,18-24
U008973,2024-05-31,Hyderabad,android,organic,25-34
U008974,2024-01-22,Jaipur,android,referral,35-44
U008975,2024-06-25,Bangalore,web,organic,18-24
U008976,2024-01-17,Chennai,android,paid_google,18-24
U008977,2024-03-19,Kolkata,ios,email,25-34
U008978,2024-01-30,Delhi,android,paid_google,35-44
U008979,2024-03-27,Mumbai,android,referral,35-44
U008980,2024-02-13,Delhi,android,paid_google,25-34
U008981,2024-01-06,Chennai,android,social,18-24
U008982,2024-05-17,Bangalore,ios,organic,18-24
U008983,2024-03-24,Delhi,android,paid_google,18-24
U008984,2024-01-10,Bangalore,android,paid_google,18-24
U008985,2024-04-27,Bangalore,android,social,45+
U008986,2024-06-17,Hyderabad,android,paid_google,25-34
U008987,2024-04-18,Chennai,web,organic,25-34
U008988,2024-05-25,Delhi,android,social,25-34
U008989,2024-05-11,Bangalore,android,paid_google,35-44
U008990,2024-04-17,Delhi,android,social,25-34
U008991,2024-03-09,Chennai,android,paid_google,25-34
U008992,2024-01-06,Hyderabad,android,email,25-34
U008993,2024-06-27,Chennai,android,referral,25-34
U008994,2024-04-30,Delhi,ios,email,35-44
U008995,2024-05-30,Bangalore,android,organic,45+
U008996,2024-01-06,Pune,ios,referral,18-24
U008997,2024-03-22,Hyderabad,android,organic,25-34
U008998,2024-04-06,Pune,web,organic,18-24
U008999,2024-05-26,Delhi,android,organic,25-34
U009000,2024-04-09,Mumbai,android,referral,18-24
U009001,2024-03-23,Bangalore,android,social,18-24
U009002,2024-05-26,Bangalore,web,organic,35-44
U009003,2024-01-26,Mumbai,android,paid_google,25-34
U009004,2024-05-05,Mumbai,android,paid_google,18-24
U009005,2024-01-26,Hyderabad,ios,paid_google,35-44
U009006,2024-06-25,Hyderabad,android,organic,25-34
U009007,2024-06-21,Delhi,android,organic,18-24
U009008,2024-02-22,Jaipur,android,paid_google,25-34
U009009,2024-03-27,Bangalore,ios,organic,18-24
U009010,2024-05-07,Bangalore,ios,referral,45+
U009011,2024-05-08,Jaipur,android,referral,25-34
U009012,2024-06-19,Delhi,android,organic,35-44
U009013,2024-03-27,Bangalore,android,paid_google,18-24
U009014,2024-02-12,Chennai,ios,paid_google,25-34
U009015,2024-06-06,Mumbai,ios,paid_google,18-24
U009016,2024-03-17,Chennai,android,referral,25-34
U009017,2024-04-03,Pune,android,social,18-24
U009018,2024-04-21,Mumbai,android,organic,35-44
U009019,2024-02-21,Mumbai,android,email,18-24
U009020,2024-05-07,Mumbai,android,paid_google,25-34
U009021,2024-06-11,Mumbai,web,email,18-24
U009022,2024-01-20,Delhi,ios,organic,25-34
U009023,2024-05-17,Mumbai,android,social,25-34
U009024,2024-02-24,Pune,web,referral,18-24
U009025,2024-03-14,Bangalore,ios,email,35-44
U009026,2024-03-08,Mumbai,ios,referral,18-24
U009027,2024-01-13,Kolkata,android,referral,25-34
U009028,2024-03-17,Chennai,android,referral,25-34
U009029,2024-05-26,Mumbai,ios,organic,18-24
U009030,2024-04-12,Chennai,android,referral,25-34
U009031,2024-02-27,Bangalore,ios,paid_google,18-24
U009032,2024-06-08,Hyderabad,android,referral,25-34
U009033,2024-01-24,Mumbai,ios,paid_google,25-34
U009034,2024-05-28,Delhi,android,social,25-34
U009035,2024-01-25,Mumbai,ios,email,25-34
U009036,2024-05-31,Delhi,ios,organic,18-24
U009037,2024-03-27,Bangalore,android,paid_google,45+
U009038,2024-03-10,Mumbai,android,referral,18-24
U009039,2024-01-18,Delhi,web,paid_google,18-24
U009040,2024-05-25,Pune,android,social,25-34
U009041,2024-05-15,Hyderabad,android,social,35-44
U009042,2024-05-01,Bangalore,android,paid_google,18-24
